16,False,4.067407563980307,[8.72876442],[5.79980713],[9.14122448 8.31630436],"[5.52567362 6.03663127 6.2006202  6.30782592 4.06740756 5.14683828
 8.4324943  4.68096587]"
17,True,6.3333407584412065,[14.58842421],[8.83752268],[ 9.61688376 13.49010674  9.75088774 10.19712981 26.31417993 18.16135727],[ 8.61508563 11.3829262   6.33334076  9.01873813]
18,False,7.428952951490462,[9.94826403],[9.49447225],[10.18867517 11.96633936  8.89621737 11.05685081  7.63323744],[11.90242622  7.42895295  8.98228276  8.7940923  10.36460703]
19,False,8.598660642316716,[10.4533561],[9.80269223],[10.02586834 10.48121032  9.15795483 11.18383268 10.05472716 11.81654329],[ 9.2892932   8.59866064 10.40105848 10.92175658]
20,False,5.118538653938199,[8.8870804],[7.79918184],[10.2337694   6.8966725  11.76594449  6.65193523],[ 8.04520817 12.51563029  6.88381051  5.11853865  8.41488781  5.81701557]
21,False,5.079438430064819,[8.06780047],[7.35963372],[ 8.30366949  6.20086837 10.75944515  7.00721888],[7.78642562 9.22853033 6.85482679 5.07943843 9.00605754 6.20252363]
22,True,6.619328784427449,[12.51575422],[11.48449715],[12.42775324 13.46811691 11.65139251],"[ 6.61932878  7.04679135  7.70853537  8.59819298 32.02273264  7.23963216
 11.15626675]"
23,False,4.545486105560993,[12.36856177],[6.53154962],[12.36856177],"[6.32234191 6.28243432 7.14120637 7.03849634 4.54548611 7.11353691
 4.88354114 6.74254564 8.71435789]"
24,True,6.004942447659314,[19.71641122],[7.21003074],[14.44266503 27.53807733 12.54932245 24.33558006],[8.05492392 6.00494245 6.19845524 7.67086489 6.09509989 9.23589805]
25,True,4.491204965538483,[16.03817499],[6.64973208],[31.78727201  7.89687631  8.43037667],"[5.08282833 4.49120497 7.2318379  5.9524565  9.77406827 5.08377763
 8.931951  ]"
26,False,4.661049736566529,[8.41578225],[7.02624038],[8.41578225],"[ 9.22025105  4.66104974  6.02299649  8.49333994  6.9474473   5.79976652
 10.87316241  5.28130709  5.93684289]"
27,True,4.779575570210195,[14.86807829],[9.44210395],[14.86807829],"[ 4.78187856 36.02154886  7.82851631  5.78664976  5.71517817  4.77957557
  6.21258671  8.83098602  5.02201555]"
28,False,5.893077780758773,[9.54990123],[9.86907713],[9.62204958 9.07072171 9.95693241],"[ 5.89307778 10.31487728  9.55115061 13.72526758 12.66291923  8.40972259
  8.52652482]"
29,False,5.719559340210115,[10.87045758],[7.9794073],[ 9.84493727  6.95432958 11.78646859 14.60080161 11.16575084],[ 7.27148026 10.69574662  8.00752423  5.71955934  8.20272604]
30,False,5.0831615485423995,[316.36184094],[8.01254718],[316.36184094],"[ 5.37703266  8.90488038  6.78935325 10.06514192  5.08316155 11.24382722
  8.57231853  5.60604192 10.47116721]"
31,False,5.7225883964622355,[35.93981694],[7.65670716],[58.31371473 13.56591914],"[9.98884237 6.09088389 7.75789115 8.23054043 8.01974276 5.7225884
 9.46083816 5.98233009]"
32,True,5.454421150466764,[13.72094476],[8.20538716],[10.22078427 12.15895373 31.38275051  7.19967406  7.64256125],[9.00582181 8.14807119 5.45442115 9.3323108  9.08631087]
33,False,8.237816018994884,[10.82954672],[11.66966093],[ 9.36734107  9.49234137 13.62895771],"[ 9.37760562  8.49500431  8.23781602 10.6934178  25.65115248 10.91455542
  8.3180749 ]"
34,True,6.842395290119221,[26.98514115],[9.15966212],[35.49754698 12.29316322 33.16471325],"[ 8.99311599 10.31314892  9.77521675  8.54649112  6.84239529  8.22459939
 11.42266741]"
35,True,5.676294462291715,[136.92487642],[11.02969496],[136.92487642],"[ 7.68825817  5.67629446  7.9101966   8.62952114  9.13453885  9.50915725
  7.04539618  9.10111834 34.57277365]"
36,True,10.469407430942173,[22.62448286],[13.78810889],[21.78629149 15.03579002 23.51793385 40.41292055 12.36947838],[17.0567391  16.00302751 12.215452   13.19591842 10.46940743]
37,False,6.106334178234828,[9.15144983],[8.57902274],[ 6.94893144  9.6958071  11.88799072  8.07307006],[ 7.77776287  8.66949356  6.65617329 12.03796342 10.22640909  6.10633418]
38,False,3.9966059401156606,[11.20065386],[6.14991973],[ 9.92183481 12.60298117 11.0771456 ],"[3.99660594 4.49589567 7.24862566 4.93224145 7.29062414 5.23241126
 9.85303397]"
39,False,5.032698102319653,[8.34215538],[8.37277175],[10.18605783  5.9597653   8.88064302],"[ 5.85684731 10.8716818   7.0472757   5.44940507  5.0326981  12.36132687
 11.9901674 ]"
40,False,5.800680075029568,[12.05772078],[8.63634949],[12.26468196 11.8507596 ],"[ 7.2527287  13.09221421 11.91139759  5.80068008  8.40008254 10.00345087
  6.1918413   6.43840063]"
41,True,4.786597641354799,[9.28485574],[9.95503323],[11.79356996  7.26114154  8.79985572],"[ 7.04545638  4.78659764 27.3990454   7.05706238  8.77022539  8.81521318
  5.81163226]"
42,False,5.21348751793257,[11.10066991],[7.462987],[14.39676196 10.1602433   8.6010162  11.24465817],[ 6.16243757  8.6481938   6.07023533 10.60436781  5.21348752  8.07919995]
43,False,4.301450106589677,[6.19462527],[5.8736077],[7.00524103 6.27708805 4.82383207 8.23095354 4.63601166],[4.30145011 6.68557644 6.17394576 5.9325774  6.27448879]
44,False,6.327808939149385,[83.97645876],[9.55104212],[83.97645876],"[10.56365238 11.60237999  7.57203194 10.50648191 10.20356952  6.32780894
 11.65385968  9.40435139  8.1252433 ]"
